Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
20.35,1,0.031102571000000002,0,257.2672,2007,3,1,1,2045.3376
17.85,0,0.018097419,1,96.9094,2009,2,0,2,1332.9316
18.25,0,0.078041216,1,258.4962,2009,2,0,2,2848.9582
17.6,0,0.08226356,1,160.49200000000002,1987,1,0,1,1278.336
10.895,0,0.026880159,1,106.428,1997,0,2,1,1491.392
11.85,0,0.22206335100000002,0,99.6726,1998,3,0,0,195.7452
12.6,0,0.142589751,1,35.919000000000004,1985,2,0,3,585.904
14.1,0,0.126292985,0,88.6198,2009,2,0,2,1133.8574
15.15,1,0.012260981,1,131.7284,2004,0,1,1,1186.4556
17.25,0,0.05869048,0,91.61200000000001,1998,3,0,0,93.212
17.6,0,0.018982338,1,237.05900000000003,2009,2,0,2,2836.308
14.6,0,0.059405152,1,179.6976,1997,0,2,1,3621.952
10.1,0,0.027059264,0,76.467,2004,0,1,1,1761.0410000000002
10.5,0,0.071244438,1,119.2098,2004,0,1,1,1325.6078
12.6,0,0.007455054,1,186.9556,2004,0,1,1,3942.8676
18.7,0,0.046088273,1,153.6682,1997,0,2,1,3506.7686
5.985,0,0.09618555599999999,1,127.1678,2009,2,0,2,3560.6984
12.1,0,0.11487406,1,221.4114,1997,0,2,1,5099.3622
13.0,1,0.08364371599999999,1,196.0426,1999,2,2,1,2570.6538
19.2,1,0.022965292,0,181.695,2002,3,1,1,2563.33
5.78,0,0.014584584,1,146.3102,2002,3,1,1,2187.153
7.17,1,0.059716729,0,130.9968,2004,0,1,1,2348.9424
20.85,1,0.062224479000000006,1,88.1514,1997,0,2,1,1682.4766
18.75,0,0.034360687,1,215.7218,1999,2,2,1,4274.436
7.5,0,0.050708743,1,123.4072,1987,1,0,1,3185.1872
10.395,1,0.036957777000000004,0,230.5352,2002,3,1,1,4580.704000000001
12.8,1,0.023530952999999997,0,223.5404,1997,0,2,1,1800.3232
11.65,1,0.058681957,1,170.4422,1987,1,0,1,517.3266
20.2,0,0.064728148,1,258.0646,2007,3,1,1,5668.6212
11.35,1,0.0,1,103.0016,2004,0,1,1,2125.2336
8.71,1,0.12077345099999999,1,186.5924,1998,3,0,0,555.2772
8.31,1,0.11591197199999999,1,177.3028,2002,3,1,1,1948.1308
19.0,1,0.10985775,0,188.8214,1998,3,0,0,188.4214
7.5,0,0.05085390099999999,1,121.7072,2002,3,1,1,367.5216
6.525,0,0.090295708,1,84.6882,1997,0,2,1,601.2174
12.6,0,0.029084547999999998,1,122.0098,1985,0,2,0,361.5294
12.6,0,0.026769592000000002,1,77.0354,1985,2,0,3,2332.2974
6.985,1,0.137580452,0,182.8608,1999,2,2,1,4042.7376
11.3,0,0.066816565,1,192.2478,2002,3,1,1,1356.2346
6.115,1,0.01179078,1,189.053,1998,3,0,0,948.765
9.5,1,0.036921781,0,194.2452,1998,3,0,0,782.9808
15.7,0,0.12274238900000001,1,134.2942,2002,3,1,1,1192.4478
16.0,0,0.089971292,0,143.2154,1997,0,2,1,1701.7848
13.1,1,0.09918699199999999,1,198.7768,2009,2,0,2,3153.2288
12.6,0,0.0,1,39.0164,1985,2,0,3,1042.6428
16.85,0,0.036596012000000004,1,90.6488,2007,3,1,1,633.8416
12.6,0,0.041821227,1,107.62799999999999,1985,0,2,0,213.05599999999998
14.85,1,0.016635488,1,157.563,1998,3,0,0,312.926
18.2,0,0.090084098,0,197.21099999999998,2002,3,1,1,3142.5759999999996
11.0,0,0.008960445,0,119.1756,1999,2,2,1,1696.4584
21.1,1,0.162418495,0,64.9168,2007,3,1,1,639.168
15.2,0,0.056237906,1,110.7912,1998,3,0,0,109.1912
12.6,0,0.071498575,1,37.7506,1985,2,0,3,796.9626
9.06,0,0.009791467,1,213.25599999999997,1999,2,2,1,4687.232
11.5,0,0.072820885,0,191.253,1987,1,0,1,3036.048
11.15,0,0.07335428599999999,1,66.8142,2004,0,1,1,2372.9112
13.5,1,0.068010049,0,57.2562,2002,3,1,1,770.3306
15.1,1,0.087406863,0,221.8456,1997,0,2,1,663.1368
8.3,1,0.030198227999999997,1,98.2384,1999,2,2,1,2167.8448
14.15,1,0.024442501000000002,0,196.41099999999997,1999,2,2,1,2749.7540000000004
12.6,0,0.033436336000000004,1,107.3912,1985,2,0,3,3057.3536
8.365,1,0.039844429,0,190.1188,1997,0,2,1,1904.1879999999999
11.85,1,0.055805027,1,53.0666,1999,2,2,1,512.6659999999999
19.6,0,0.04788860599999999,1,42.277,2004,0,1,1,605.878
19.0,1,0.065735977,0,189.6214,1999,2,2,1,2826.321
18.25,0,0.07608971099999999,1,212.9218,1999,2,2,1,3846.9924
19.85,1,0.020908608000000002,1,63.5194,1999,2,2,1,557.2746
12.85,0,0.030678825,1,251.704,2002,3,1,1,3542.0559999999996
12.6,0,0.111381428,1,106.7622,1985,2,0,3,2964.1416
19.6,0,0.039738393,1,163.7526,2009,2,0,2,2960.1468
15.7,1,0.01903743,0,60.5536,2007,3,1,1,490.0288
13.3,0,0.06356617,1,151.3708,1997,0,2,1,3611.2992
10.395,0,0.11255385300000001,1,59.022,2009,2,0,2,1378.2060000000001
10.5,1,0.013493914,1,143.7154,2004,0,1,1,3119.9388
19.35,0,0.11810276900000001,1,224.8088,1997,0,2,1,2013.3792
14.1,0,0.06682033,1,198.9084,1987,1,0,1,4761.8016
8.6,1,0.040205535,1,188.753,1997,0,2,1,7590.12
17.1,0,0.038816115,1,166.4842,2002,3,1,1,1326.2736
12.6,1,0.076348933,1,32.8558,1985,2,0,3,713.0718
20.5,0,0.032819637,1,38.9822,1999,2,2,1,982.055
15.1,1,0.09624984199999999,0,134.4942,1999,2,2,1,2119.9072
6.69,1,0.0,0,176.937,2007,3,1,1,4234.488
12.6,0,0.0,1,121.044,1985,2,0,3,2396.88
7.905,0,0.010003986999999999,1,250.7408,1987,1,0,1,5757.8384
18.0,0,0.12445204800000001,1,118.5124,1997,0,2,1,1303.6364
7.84,1,0.154363209,1,50.835,2007,3,1,1,599.22
15.15,1,0.066551268,1,144.67600000000002,2007,3,1,1,3954.8520000000003
15.2,1,0.17370354899999998,0,175.8054,1998,3,0,0,1050.6324
19.85,0,0.054025644000000005,0,197.2768,1997,0,2,1,6503.5344
12.6,0,0.03523927,1,231.601,1985,2,0,3,5972.226
7.325,0,0.09338538099999999,0,91.3146,1997,0,2,1,1641.8628
5.88,0,0.024937792,1,148.4392,2002,3,1,1,2087.9488
10.695,1,0.060654268,0,174.7712,2004,0,1,1,3339.6528
12.6,0,0.06912336,1,106.0938,1985,2,0,3,2787.0388
20.25,0,0.025953257,1,179.5976,1997,0,2,1,2535.3664
8.05,1,0.07884393,0,257.0646,2007,3,1,1,8760.5964
11.65,0,0.033851785,0,112.186,2004,0,1,1,1018.674
19.35,0,0.118342285,1,222.6088,2002,3,1,1,1789.6704
7.235,0,0.058121214000000004,1,115.8834,2004,0,1,1,1382.2008
12.15,0,0.015457803,1,209.9928,2004,0,1,1,5259.82
8.615,0,0.116152226,0,94.1436,1987,1,0,1,1512.6976
6.765,1,0.087260103,1,105.0306,1997,0,2,1,2090.612
10.3,1,0.011126299999999999,1,87.25399999999999,1997,0,2,1,1211.756
13.15,1,0.038167453,1,89.4856,2007,3,1,1,1230.3984
8.84,1,0.076547632,1,109.5228,2004,0,1,1,1657.842
8.26,1,0.0,1,122.573,2002,3,1,1,739.038
20.1,0,0.074931201,0,108.9228,2009,2,0,2,1105.228
9.695,0,0.0,0,185.1898,2004,0,1,1,2619.2572
18.85,0,0.16758389,1,194.6136,1997,0,2,1,2721.7904
18.25,0,0.054318517000000004,1,140.9154,1999,2,2,1,6381.693
12.6,1,0.060800115999999994,0,44.4744,1985,2,0,3,769.6648
5.32,0,0.0,1,101.7674,1987,1,0,1,1120.5414
8.115,1,0.032152786,1,157.3972,2004,0,1,1,1869.5664
15.1,0,0.055840055,1,139.8496,1997,0,2,1,1411.496
8.42,0,0.070968081,1,215.9192,2007,3,1,1,1941.4728
9.0,0,0.08199601299999999,1,216.2534,2004,0,1,1,4301.068
8.18,1,0.08273726099999999,1,57.3588,2009,2,0,2,343.5528
12.6,0,0.011206632,1,191.4188,1985,2,0,3,3998.7948
15.35,0,0.014047825,1,36.719,2002,3,1,1,585.904
20.6,1,0.045982389000000005,1,177.0344,1987,1,0,1,535.3032
9.3,0,0.042256257,1,124.4388,1987,1,0,1,1609.9044
19.6,0,0.0,1,42.876999999999995,1999,2,2,1,649.155
11.3,0,0.056424145999999994,1,247.8118,2004,0,1,1,2223.1062
12.6,0,0.170254469,1,124.8704,1985,2,0,3,2127.8968
15.3,1,0.084749164,1,215.5218,2004,0,1,1,4060.7142
8.235,0,0.014541462,1,184.495,2007,3,1,1,3844.995
15.2,0,0.091763303,1,228.5352,1997,0,2,1,1832.2816
12.6,0,0.069851683,0,110.9912,1985,2,0,3,1310.2944
9.0,0,0.039004193,1,37.019,2002,3,1,1,659.1419999999999
9.0,1,0.05060313,1,150.9024,2002,3,1,1,4402.2696
15.35,1,0.113195815,0,190.8504,2004,0,1,1,3643.2576
12.6,1,0.134327613,1,35.0558,1985,0,2,0,33.9558
20.1,1,0.054584207,0,193.382,2004,0,1,1,4247.804
10.3,1,0.018623146,1,87.854,1998,3,0,0,259.66200000000003
12.35,0,0.09327891199999999,1,118.7124,2004,0,1,1,2607.2728
8.88,0,0.086957199,1,152.5682,2002,3,1,1,1372.2138
15.85,0,0.13689554,0,176.437,1998,3,0,0,529.311
14.1,0,0.090043082,1,140.1496,2009,2,0,2,846.8976
20.25,0,0.014251461000000002,1,148.6418,2002,3,1,1,2648.5524
16.5,0,0.035711426,1,93.61200000000001,1999,2,2,1,1584.604
13.6,1,0.043655155,0,156.7946,1997,0,2,1,3629.2758
12.6,1,0.10856806699999999,1,42.9112,1985,2,0,3,809.6128
20.35,0,0.090480214,1,119.5466,1998,3,0,0,117.8466
7.275,0,0.027942357,1,145.076,2004,0,1,1,1611.236
19.7,0,0.041730507,1,109.2912,2004,0,1,1,2402.2064
12.6,0,0.099589909,1,109.1886,1985,2,0,3,4225.1668
12.6,0,0.294939214,1,47.106,1985,0,2,0,139.81799999999998
14.15,0,0.008829805999999999,1,196.81099999999998,2009,2,0,2,4517.4529999999995
19.0,0,0.067722325,1,130.8626,2009,2,0,2,1573.9512
12.6,0,0.060405784000000004,1,234.5616,1985,2,0,3,6796.4864
20.5,0,0.0,1,37.119,2009,2,0,2,842.237
6.96,0,0.077193561,1,89.9146,1997,0,2,1,1277.0044
15.35,0,0.013869039,1,62.5168,2009,2,0,2,447.4176
17.1,0,0.067290244,1,114.586,2002,3,1,1,1584.604
10.195,1,0.146960375,1,142.2838,2002,3,1,1,1685.8056
12.6,0,0.018632082,1,82.9908,1985,0,2,0,503.3448
5.78,0,0.096536082,0,162.8552,1999,2,2,1,3574.0144
6.385,0,0.084008316,1,108.2596,2002,3,1,1,1186.4556
12.6,0,0.005638944,1,184.9924,1985,2,0,3,3146.5708
9.3,0,0.01601936,0,248.5092,2004,0,1,1,6474.2392
13.65,1,0.13187274,0,188.024,1998,3,0,0,745.696
9.195,0,0.114863923,1,59.0246,2004,0,1,1,1853.5872
9.17,0,0.103138922,1,141.747,1999,2,2,1,3006.087
12.6,0,0.056191301,0,53.2982,2002,3,1,1,736.3748
14.85,0,0.01867669,1,188.7214,2007,3,1,1,3956.8494
19.35,1,0.021578923,0,120.5098,2007,3,1,1,1807.6470000000002
18.7,0,0.0,1,52.2324,2004,0,1,1,467.3916
5.46,1,0.032242661,1,187.62400000000002,2002,3,1,1,3542.0559999999996
8.785,0,0.025962713999999998,0,120.9414,2004,0,1,1,1949.4624
12.6,0,0.096407554,1,210.8612,2002,3,1,1,3344.9792
8.76,0,0.050256604,1,127.3336,2009,2,0,2,2684.5056
12.3,1,0.05823462099999999,1,58.7562,2002,3,1,1,592.562
19.6,0,0.023931217,1,103.1964,1987,1,0,1,736.3748
12.6,0,0.28406587899999997,1,105.5622,1985,0,2,0,211.7244
8.155,1,0.033692089,1,76.2354,2009,2,0,2,1279.0018
12.6,1,0.023417003999999998,0,223.8404,1985,2,0,3,7201.2928
7.97,0,0.034647829,1,171.2422,2007,3,1,1,3103.9596
18.85,0,0.142219209,1,167.6132,2009,2,0,2,1522.0188
11.1,0,0.11089655,0,191.5846,2002,3,1,1,2101.9306
9.6,0,0.006708517,1,164.6184,1999,2,2,1,2972.1312
9.27,0,0.10341925699999999,0,148.105,1998,3,0,0,149.805
13.35,0,0.032180494,0,61.2194,1997,0,2,1,433.4358
11.3,1,0.066717378,1,260.8962,2004,0,1,1,4920.9278
19.0,0,0.128814669,1,107.6622,2007,3,1,1,1164.4842
12.3,0,0.111500259,1,35.6874,2002,3,1,1,846.8976
6.425,0,0.010497273,1,118.3808,2007,3,1,1,2812.3392
11.5,1,0.020653603,0,84.954,2009,2,0,2,865.54
5.19,0,0.042687151,1,195.91099999999997,1999,2,2,1,2946.165
12.15,0,0.021705417,0,163.5184,1987,1,0,1,3137.2496
15.25,0,0.026651183999999998,1,86.6198,1999,2,2,1,1657.1762
11.8,1,0.106968096,0,221.6772,1987,1,0,1,3113.2808
15.7,1,0.030686952000000003,1,253.4724,2002,3,1,1,1510.0344
16.75,1,0.008191729,1,103.5674,1997,0,2,1,1629.8784
10.8,1,0.048218142,1,42.2138,1999,2,2,1,690.4346
11.8,1,0.10703694300000001,0,220.3772,2004,0,1,1,4447.544
12.6,0,0.032381325,0,166.1842,1985,2,0,3,5470.8786
7.81,1,0.034043502999999996,1,168.7158,1999,2,2,1,2673.8528
11.1,1,0.036027524,1,177.2712,1997,0,2,1,3339.6528
12.85,0,0.0,1,38.3164,2004,0,1,1,502.0132
10.5,1,0.02498633,0,216.7508,2004,0,1,1,3038.7112
6.135,0,0.11503240599999999,1,161.0236,1997,0,2,1,1288.9888
12.6,0,0.068765925,0,216.9166,1985,2,0,3,4354.332
12.6,0,0.0067270080000000005,1,125.17299999999999,1985,2,0,3,3202.498
9.3,0,0.016087659,0,249.6092,2009,2,0,2,5976.2208
16.6,0,0.0,1,54.6614,2007,3,1,1,884.1824
8.51,0,0.051936086,1,142.947,2004,0,1,1,3006.087
8.645,0,0.1442339,1,95.441,2007,3,1,1,3282.3940000000002
8.6,1,0.05443912,0,128.83100000000002,1987,1,0,1,1038.6480000000001
12.6,0,0.033059299,0,196.4768,1985,2,0,3,6306.4576
14.5,0,0.089778187,1,158.4604,1997,0,2,1,2693.8268
6.65,0,0.053372768,1,149.5734,1999,2,2,1,2524.0478
20.1,1,0.022406575,0,225.9036,1987,1,0,1,3643.2576
15.25,1,0.065896556,1,179.266,1997,0,2,1,1438.128
17.7,0,0.088305201,0,182.3292,2007,3,1,1,4195.8716
7.075,0,0.022566975,1,97.3068,1997,0,2,1,1263.6884
11.5,0,0.0,0,129.3652,1987,1,0,1,2066.6432
5.82,1,0.077756427,0,254.533,2007,3,1,1,1281.665
8.785,0,0.020609218000000002,1,155.1656,1999,2,2,1,4016.1056
5.465,1,0.0,1,129.1626,1997,0,2,1,3672.5528
12.6,0,0.013066448,1,140.9154,1985,2,0,3,2127.231
12.6,1,0.135118202,1,52.56399999999999,1985,2,0,3,2290.3520000000003
15.7,1,0.030624844,1,252.2724,1997,0,2,1,1258.362
7.39,0,0.09270568300000001,1,251.9066,1987,1,0,1,4267.1122
12.6,0,0.042941559000000004,0,102.9332,1985,0,2,0,102.5332
6.8,0,0.03748996,1,48.6034,2004,0,1,1,291.6204
12.6,1,0.025795292999999997,1,80.2302,1985,2,0,3,2139.2154
11.5,0,0.046115083,1,120.2124,2004,0,1,1,1540.6612
17.6,1,0.053170949,1,45.606,2004,0,1,1,1724.422
7.75,1,0.08291501700000001,1,34.9558,2004,0,1,1,645.1602
12.6,0,0.082028694,1,148.6076,1985,2,0,3,3990.8052
18.6,0,0.076975118,1,161.8236,1999,2,2,1,1611.236
5.73,0,0.045371855,1,86.0882,1997,0,2,1,1116.5466
12.15,0,0.028642712,1,149.0708,1999,2,2,1,1203.7664
5.44,1,0.017047751,1,174.637,1987,1,0,1,2999.429
17.7,1,0.042562588,1,165.021,2002,3,1,1,3425.5409999999997
12.6,0,0.18176926399999999,1,240.6196,1985,2,0,3,4579.3724
12.1,0,0.016812745,1,180.666,1987,1,0,1,4134.6179999999995
8.355,0,0.0,1,145.6418,1987,1,0,1,3384.2614
6.26,1,0.016516867,0,151.1366,1998,3,0,0,453.4098
15.75,0,0.13496039699999998,1,101.37,1987,1,0,1,2097.27
5.905,0,0.045614252,1,221.5456,1987,1,0,1,6852.4136
16.0,0,0.099136036,1,210.3902,1997,0,2,1,1486.7314
20.25,0,0.014222617,1,148.9418,1997,0,2,1,3531.4032
5.175,0,0.037457098,1,83.4224,1999,2,2,1,1448.7808
9.0,0,0.07927948900000001,1,77.2644,1987,1,0,1,1335.5948
15.6,1,0.045835395,1,168.2132,1999,2,2,1,2367.5848
5.175,1,0.029616108,1,107.7622,2009,2,0,2,2011.3818
12.6,0,0.0,1,175.4028,1985,2,0,3,6729.9064
18.7,0,0.0576269,0,83.3566,1999,2,2,1,1860.2452
17.6,0,0.015687045,1,182.6976,1997,0,2,1,3440.8544
18.2,0,0.162960415,1,43.5086,1987,1,0,1,1070.6064
13.15,0,0.024651269,1,179.5686,1997,0,2,1,1422.1488
8.6,1,0.09119581800000001,0,130.231,1998,3,0,0,129.83100000000002
12.6,1,0.058542509000000006,0,168.6448,1985,2,0,3,3408.8959999999997
20.35,0,0.08960832099999999,0,262.1594,1999,2,2,1,3139.9128
7.39,0,0.067766896,1,140.6812,2004,0,1,1,3704.5112
19.6,0,0.041355366,1,88.7514,1999,2,2,1,2656.542
16.25,0,0.14591330800000002,0,95.441,1998,3,0,0,193.082
6.28,0,0.027748176,1,86.5198,1999,2,2,1,1395.5168
9.395,0,0.159201868,1,226.072,1987,1,0,1,3621.952
7.72,0,0.052274691,0,79.1986,2007,3,1,1,778.9860000000001
12.65,0,0.042175992,1,106.4938,1987,1,0,1,2465.4574
12.6,0,0.057933643,0,175.1738,1985,0,2,0,347.5476
16.75,0,0.0,0,88.7856,2002,3,1,1,966.7416
15.5,1,0.026280116,0,102.3332,1987,1,0,1,922.7988
8.88,0,0.086916126,1,153.3682,1999,2,2,1,1219.7456
18.25,0,0.075347426,1,126.3046,2002,3,1,1,747.0276
8.935,0,0.040410039,1,52.9298,2007,3,1,1,539.298
16.0,0,0.09911729,1,210.7902,2004,0,1,1,4460.1942
19.7,0,0.053439522,0,55.093,2009,2,0,2,1018.674
20.6,0,0.023448504,0,93.9778,2004,0,1,1,2816.3340000000003
19.25,0,0.10803043400000001,1,32.4558,1997,0,2,1,101.8674
14.15,1,0.024404558,0,198.31099999999998,1997,0,2,1,2553.343
6.63,1,0.010961483000000001,1,58.2588,2002,3,1,1,343.5528
11.8,1,0.026358005,1,39.6138,1997,0,2,1,365.5242
12.6,0,0.03627089,0,85.9566,1985,0,2,0,169.1132
12.85,0,0.137227848,1,155.563,1997,0,2,1,4224.501
11.6,1,0.144832027,0,239.8222,2007,3,1,1,4063.3774
12.6,1,0.029157849,1,97.0726,1985,0,2,0,293.6178
12.15,1,0.058756205,0,161.0552,2007,3,1,1,3411.5592
4.635,0,0.14110815599999998,0,128.2994,1999,2,2,1,2698.4874
19.6,0,0.024325592000000004,0,48.5718,2009,2,0,2,425.4462
20.2,1,0.121500143,1,95.0752,2002,3,1,1,2588.6304
12.6,1,0.160653682,1,185.2266,1985,2,0,3,5901.6512
9.395,1,0.109096371,1,44.6112,1997,0,2,1,511.3344
11.395,1,0.069574013,0,232.8616,2004,0,1,1,2812.3392
19.5,1,0.027458099,1,158.792,2009,2,0,2,2556.672
18.35,1,0.09222675400000001,1,184.4266,1997,0,2,1,3504.1054
5.365,1,0.234733477,0,173.4764,1998,3,0,0,171.7764
11.8,1,0.014144442,1,180.4344,2009,2,0,2,535.3032
11.3,0,0.056754035999999994,1,247.5118,2007,3,1,1,2470.118
19.6,0,0.023999722,1,104.0964,2002,3,1,1,525.982
14.0,0,0.041355366,1,182.0634,1999,2,2,1,4544.085
19.7,0,0.024655594,1,84.3592,1997,0,2,1,743.0328
12.5,0,0.081134826,0,220.0798,1997,0,2,1,4848.3556
12.3,0,0.052608525,1,191.253,2002,3,1,1,2656.542
7.435,0,0.084452363,1,165.2158,1997,0,2,1,2840.9686
6.48,0,0.033899898,1,146.9076,1997,0,2,1,2956.152
17.6,0,0.058042925999999995,0,154.6314,1987,1,0,1,1861.5768
8.155,0,0.11969288800000001,0,188.453,2002,3,1,1,4364.319
16.1,0,0.0343603,0,253.4356,1999,2,2,1,2797.6916
15.5,1,0.10092250300000001,0,199.0768,1999,2,2,1,2759.0752
12.6,0,0.016956266,1,109.3228,1985,2,0,3,2431.5016
4.785,0,0.092576144,0,121.0098,2004,0,1,1,2530.7058
14.6,0,0.025742955,1,197.1084,1999,2,2,1,4761.8016
6.445,0,0.029812714,1,95.4436,2009,2,0,2,1229.0668
4.88,1,0.133382115,1,55.0298,1987,1,0,1,647.1576
8.1,1,0.0,1,88.5198,1987,1,0,1,261.6594
8.395,0,0.039484739,1,97.9042,2004,0,1,1,1686.4714
10.0,0,0.021425341,1,250.175,1997,0,2,1,2996.1
12.6,1,0.02624324,1,143.8128,1985,2,0,3,4458.1968
12.35,1,0.185704641,1,77.1328,1987,1,0,1,2239.7512
11.3,0,0.066668724,1,192.4478,2004,0,1,1,2712.4692
12.6,1,0.14930549699999998,0,119.6124,1985,0,2,0,592.562
19.5,1,0.030688557,1,85.75399999999999,2004,0,1,1,2163.85
19.7,0,0.041803291,1,110.3912,1999,2,2,1,3275.736
7.75,1,0.08286168599999999,1,32.6558,1987,1,0,1,679.1160000000001
15.1,0,0.076385385,1,88.48299999999999,2009,2,0,2,988.7130000000001
12.6,0,0.021498767999999998,0,111.5228,1985,2,0,3,1768.3648
11.1,0,0.033102681,1,116.6124,2004,0,1,1,1540.6612
7.075,0,0.058676973,0,142.0128,2007,3,1,1,2588.6304
7.97,0,0.021531416,0,108.4596,2004,0,1,1,3020.0688
12.15,0,0.028592842,1,151.0708,2004,0,1,1,2858.9452
14.1,0,0.06714840700000001,1,200.4084,2009,2,0,2,3968.1679999999997
12.6,0,0.026552056,1,56.2246,1985,2,0,3,1737.7379999999998
11.1,1,0.06030268900000001,1,175.8712,1998,3,0,0,175.7712
12.6,0,0.13826987300000002,1,111.686,1985,0,2,0,452.744
7.42,1,0.036109859,0,186.5582,1998,3,0,0,185.7582
16.35,0,0.020579897,0,52.1324,1999,2,2,1,934.7832
19.1,1,0.025912378,0,146.8418,1999,2,2,1,1765.7016
12.6,1,0.086077865,0,143.8102,1985,0,2,0,291.6204
5.19,1,0.044432887000000004,0,102.899,2009,2,0,2,1651.184
11.8,0,0.115346634,1,200.2084,1999,2,2,1,4563.3932
11.35,1,0.063226306,0,87.9856,1997,0,2,1,1494.0552
15.2,0,0.03366718,1,109.6912,2002,3,1,1,1419.4856
11.5,0,0.17386795800000002,0,128.8652,2002,3,1,1,1291.652
20.25,1,0.022936487999999998,1,240.8538,2004,0,1,1,7931.6754
10.1,0,0.054585372,1,196.5084,1987,1,0,1,595.2252
13.1,0,0.020913071000000002,0,120.1782,2002,3,1,1,2026.0294
12.0,0,0.104230135,1,259.5278,1997,0,2,1,2603.278
19.0,0,0.111923422,1,106.5622,1997,0,2,1,2117.244
19.7,0,0.024756031,1,83.8592,2009,2,0,2,247.6776
12.6,1,0.135375727,0,256.133,1985,0,2,0,256.33299999999997
18.6,0,0.012679226000000002,1,120.9414,2002,3,1,1,2680.5108
11.5,0,0.173483253,0,129.0652,2004,0,1,1,3487.4604
16.75,0,0.045138797,1,187.9556,2002,3,1,1,2816.3340000000003
18.85,0,0.04282359,1,254.433,2009,2,0,2,2050.6639999999998
6.135,0,0.115010655,1,161.5236,2004,0,1,1,1288.9888
20.7,0,0.16977634600000002,1,184.4266,2004,0,1,1,3688.532
17.6,0,0.041608488,1,165.4526,2004,0,1,1,1644.526
16.0,0,0.072608647,1,228.3668,1987,1,0,1,5298.4364
8.92,0,0.130191993,1,176.83700000000002,2002,3,1,1,2117.244
17.75,0,0.11193119300000001,1,108.8912,2007,3,1,1,327.5736
15.6,0,0.116913245,1,78.167,1997,0,2,1,1837.608
12.6,1,0.13511877,1,232.9958,1985,0,2,0,934.7832
17.75,1,0.063416566,1,154.6656,1998,3,0,0,308.9312
5.73,0,0.075943184,1,85.5882,1998,3,0,0,171.7764
5.73,0,0.05190652,1,188.1898,2002,3,1,1,1496.7184
9.3,0,0.17506050399999998,1,106.7964,2009,2,0,2,525.982
20.2,0,0.09989342400000001,1,187.6898,2004,0,1,1,3928.8858
12.6,0,0.178923163,0,55.7298,1985,0,2,0,161.7894
12.15,0,0.0,1,119.244,2004,0,1,1,2636.5679999999998
21.35,0,0.068765205,1,260.4278,1987,1,0,1,3644.5892
20.2,1,0.096906831,0,175.5028,2009,2,0,2,6729.9064
6.57,0,0.096862255,1,193.982,2004,0,1,1,2316.984
19.35,1,0.062528426,1,166.9184,1997,0,2,1,3302.368
8.6,0,0.032621545,1,143.2154,1997,0,2,1,2127.231
8.51,0,0.05190268,1,142.247,1987,1,0,1,2862.94
12.6,1,0.17024678199999999,0,141.5838,1985,2,0,3,3231.1274
7.5,0,0.05461082900000001,1,237.1906,1998,3,0,0,237.6906
14.3,0,0.127517605,1,86.0224,2004,0,1,1,1022.6688
15.0,0,0.064271703,1,45.506,2002,3,1,1,466.06
14.3,0,0.13030659,1,75.7328,1987,1,0,1,617.8624
10.195,0,0.187841082,1,112.486,1998,3,0,0,113.186
6.825,1,0.046625941,1,154.9998,2004,0,1,1,3075.9959999999996
12.65,0,0.035410748,1,231.40099999999998,1997,0,2,1,2067.3089999999997
11.15,0,0.032250092,1,164.0526,2004,0,1,1,4769.1254
19.1,0,0.045378573,0,42.4138,1999,2,2,1,243.6828
18.85,0,0.0926587,1,131.4284,1998,3,0,0,263.6568
19.6,0,0.024222321,0,45.5718,2004,0,1,1,945.436
15.1,0,0.055518167,0,217.3166,2007,3,1,1,1306.2996
12.6,0,0.031946638,1,51.6008,1985,2,0,3,1821.6288
6.425,0,0.093983518,0,175.5712,2007,3,1,1,1230.3984
8.88,0,0.098822387,1,209.627,2002,3,1,1,1887.543
12.3,0,0.009410528,1,73.738,1997,0,2,1,1318.2839999999999
12.85,0,0.169139066,1,46.406000000000006,2009,2,0,2,186.424
11.35,1,0.043122189000000005,0,197.9742,1987,1,0,1,995.3710000000001
12.6,0,0.035769657,1,40.9138,1985,2,0,3,1380.8692
19.0,1,0.10361083,0,228.372,1999,2,2,1,905.488
10.195,1,0.044974050999999994,0,115.5808,2004,0,1,1,1874.8928
8.27,0,0.018920019,1,238.088,2007,3,1,1,6231.888000000001
14.85,1,0.054142088,1,124.1072,2007,3,1,1,1837.608
12.6,0,0.0,1,98.241,1985,0,2,0,289.623
18.0,0,0.12464553800000001,1,117.2124,1999,2,2,1,2133.2232
7.1,0,0.11045982800000001,0,172.108,2009,2,0,2,2250.404
8.355,0,0.013957308,1,94.0462,2002,3,1,1,1480.7392
9.8,1,0.056386541,0,84.6908,1997,0,2,1,503.3448
18.2,1,0.012273747,0,60.0904,2007,3,1,1,1113.2176
12.6,1,0.090473389,1,229.7984,1985,2,0,3,6024.1584
14.65,0,0.08335939099999999,1,161.9552,1997,0,2,1,4711.2008
12.6,0,0.11216169699999999,1,154.4682,1985,0,2,0,152.4682
9.695,1,0.128805815,1,224.0404,2009,2,0,2,5851.0504
12.6,0,0.090596378,1,106.6938,1985,2,0,3,2251.0698
13.85,1,0.056637129,0,233.83,2007,3,1,1,2796.36
